mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.14196019172668456,0.0162869089336799,0.0,0.0,5,auto,50,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 50}",0.4098591549295775,0.4033850493653032,0.39633286318758815,0.4067796610169492,0.4158415841584158,0.41359773371104813,0.3881019830028329,0.41761363636363635,0.40825035561877665,0.4037089871611983,0.40634291377601583,0.00857101691462587,191,0.41051471745631984,0.4129682090022033,0.4090336795719232,0.4113296616837136,0.4106356198867212,0.4118294793141419,0.4113575585968224,0.40934109136656704,0.4116352201257862,0.4135491983652939,0.4112194435369493,0.0013492752029756992
0.2839205741882324,0.028595210103669697,0.015599989891052246,1.2839233415447482e-07,5,auto,100,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100}",0.4112676056338028,0.40620592383638926,0.4005641748942172,0.4110169491525424,0.41725601131541723,0.415014164305949,0.386685552407932,0.42045454545454547,0.4096728307254623,0.4051355206847361,0.40832507433102083,0.009122076083356573,189,0.41429246025499766,0.4131255901794145,0.4118665407617249,0.4114870180959874,0.4118942731277533,0.41403177599496616,0.4135598552776467,0.410127378518635,0.4125786163522013,0.4146494812951902,0.4127612989858517,0.0013579848010114221
0.31512064933776857,0.030249552382379884,0.015600013732910156,1.784161275279017e-07,5,auto,150,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 150}",0.4126760563380282,0.4090267983074753,0.4005641748942172,0.4110169491525424,0.41725601131541723,0.415014164305949,0.3881019830028329,0.42045454545454547,0.41109530583214793,0.4008559201141227,0.40860824012459296,0.009107504490859505,187,0.4139776483551078,0.41344035253383693,0.4118665407617249,0.4113296616837136,0.41236626809314036,0.4121440931256882,0.4130879345603272,0.41028463594904857,0.41226415094339625,0.41480666457088966,0.41255679505768733,0.0012482306764481329
0.3790805578231812,0.052694803587976353,0.031200098991394042,1.8621086301581035e-07,5,auto,200,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200}",0.4112676056338028,0.4090267983074753,0.4005641748942172,0.4110169491525424,0.4158415841584158,0.4164305949008499,0.3895184135977337,0.4247159090909091,0.41251778093883357,0.4008559201141227,0.4091745717117372,0.009413414640372498,185,0.413662836455218,0.4131255901794145,0.4131255901794145,0.41195908733280884,0.4131529263687854,0.4124587069372345,0.41371716218341986,0.4113854379619437,0.4128930817610063,0.4151210311222886,0.4130601450481534,0.0009729308414741635
0.555360984802246,0.07121542407088549,0.054600095748901366,0.007800006867475343,5,auto,300,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 300}",0.4126760563380282,0.4104372355430183,0.4033850493653032,0.4110169491525424,0.41725601131541723,0.4192634560906516,0.3895184135977337,0.42613636363636365,0.41251778093883357,0.39942938659058486,0.4101656519892397,0.00993285148925719,179,0.4139776483551078,0.41344035253383693,0.4137551148882594,0.4129032258064516,0.4131529263687854,0.4135598552776467,0.41466100361805885,0.4116999528227709,0.41336477987421383,0.415592580949387,0.4136107440494518,0.0009818150479627918
0.847081470489502,0.11379463725269783,0.13416025638580323,0.04311935552706112,5,auto,500,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 500}",0.4140845070422535,0.4104372355430183,0.4033850493653032,0.4110169491525424,0.4186704384724187,0.4206798866855524,0.3881019830028329,0.42329545454545453,0.41109530583214793,0.39942938659058486,0.41002406909245365,0.010093498938644639,181,0.41460727215488746,0.41344035253383693,0.414227258419893,0.41337529504327303,0.4133102580239144,0.4134025483718735,0.414818310523832,0.41201446768359806,0.41446540880503147,0.415592580949387,0.4139253752509527,0.000962589292882457
1.1871621370315553,0.1315314680693824,0.2121603012084961,0.09596233175889086,5,auto,750,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 750}",0.4112676056338028,0.4104372355430183,0.4033850493653032,0.4138418079096045,0.4158415841584158,0.42209631728045327,0.3895184135977337,0.421875,0.41109530583214793,0.39942938659058486,0.4098824861956676,0.009553913798349547,183,0.41429246025499766,0.4146994019515266,0.4146994019515266,0.41416207710464203,0.4133102580239144,0.4143463898065125,0.414818310523832,0.412800754835666,0.41446540880503147,0.4151210311222886,0.41427154943799377,0.0006730233500865255
1.6146028518676758,0.21060029489025806,0.31044051647186277,0.1072777434082605,5,auto,1000,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 1000}",0.4098591549295775,0.4104372355430183,0.40479548660084624,0.4138418079096045,0.4158415841584158,0.42209631728045327,0.3909348441926346,0.42613636363636365,0.41536273115220484,0.40228245363766046,0.41115673226674215,0.00959078693426708,177,0.4160239257043916,0.4156436890147938,0.4156436890147938,0.4147915027537372,0.4139395846444305,0.41513292433537835,0.41670599339310993,0.4137442994181475,0.41540880503144656,0.4163784973278843,0.41534129106381135,0.0009193744391461847
0.15756025314331054,0.033784093328038625,0.0,0.0,5,sqrt,50,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 50}",0.4098591549295775,0.4033850493653032,0.39633286318758815,0.4067796610169492,0.4158415841584158,0.41359773371104813,0.3881019830028329,0.41761363636363635,0.40825035561877665,0.4037089871611983,0.40634291377601583,0.00857101691462587,191,0.41051471745631984,0.4129682090022033,0.4090336795719232,0.4113296616837136,0.4106356198867212,0.4118294793141419,0.4113575585968224,0.40934109136656704,0.4116352201257862,0.4135491983652939,0.4112194435369493,0.0013492752029756992
0.171600341796875,0.01845818920279569,0.015599942207336426,1.2839233415447482e-07,5,sqrt,100,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100}",0.4112676056338028,0.40620592383638926,0.4005641748942172,0.4110169491525424,0.41725601131541723,0.415014164305949,0.386685552407932,0.42045454545454547,0.4096728307254623,0.4051355206847361,0.40832507433102083,0.009122076083356573,189,0.41429246025499766,0.4131255901794145,0.4118665407617249,0.4114870180959874,0.4118942731277533,0.41403177599496616,0.4135598552776467,0.410127378518635,0.4125786163522013,0.4146494812951902,0.4127612989858517,0.0013579848010114221
0.33072059154510497,0.04823408643920361,0.015599942207336426,1.6689300537109377e-07,5,sqrt,150,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 150}",0.4126760563380282,0.4090267983074753,0.4005641748942172,0.4110169491525424,0.41725601131541723,0.415014164305949,0.3881019830028329,0.42045454545454547,0.41109530583214793,0.4008559201141227,0.40860824012459296,0.009107504490859505,187,0.4139776483551078,0.41344035253383693,0.4118665407617249,0.4113296616837136,0.41236626809314036,0.4121440931256882,0.4130879345603272,0.41028463594904857,0.41226415094339625,0.41480666457088966,0.41255679505768733,0.0012482306764481329
0.3837605953216553,0.03833926394776287,0.031200122833251954,1.430511474609375e-07,5,sqrt,200,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.4112676056338028,0.4090267983074753,0.4005641748942172,0.4110169491525424,0.4158415841584158,0.4164305949008499,0.3895184135977337,0.4247159090909091,0.41251778093883357,0.4008559201141227,0.4091745717117372,0.009413414640372498,185,0.413662836455218,0.4131255901794145,0.4131255901794145,0.41195908733280884,0.4131529263687854,0.4124587069372345,0.41371716218341986,0.4113854379619437,0.4128930817610063,0.4151210311222886,0.4130601450481534,0.0009729308414741635
0.5444409847259521,0.10974494892196153,0.057720065116882324,0.01404003302314747,5,sqrt,300,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 300}",0.4126760563380282,0.4104372355430183,0.4033850493653032,0.4110169491525424,0.41725601131541723,0.4192634560906516,0.3895184135977337,0.42613636363636365,0.41251778093883357,0.39942938659058486,0.4101656519892397,0.00993285148925719,179,0.4139776483551078,0.41344035253383693,0.4137551148882594,0.4129032258064516,0.4131529263687854,0.4135598552776467,0.41466100361805885,0.4116999528227709,0.41336477987421383,0.415592580949387,0.4136107440494518,0.0009818150479627918
0.8533214569091797,0.13901534328550036,0.11856029033660889,0.04532074241438481,5,sqrt,500,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.4140845070422535,0.4104372355430183,0.4033850493653032,0.4110169491525424,0.4186704384724187,0.4206798866855524,0.3881019830028329,0.42329545454545453,0.41109530583214793,0.39942938659058486,0.41002406909245365,0.010093498938644639,181,0.41460727215488746,0.41344035253383693,0.414227258419893,0.41337529504327303,0.4133102580239144,0.4134025483718735,0.414818310523832,0.41201446768359806,0.41446540880503147,0.415592580949387,0.4139253752509527,0.000962589292882457
1.1856021642684937,0.16435646769301523,0.19188027381896972,0.09017033124719832,5,sqrt,750,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 750}",0.4112676056338028,0.4104372355430183,0.4033850493653032,0.4138418079096045,0.4158415841584158,0.42209631728045327,0.3895184135977337,0.421875,0.41109530583214793,0.39942938659058486,0.4098824861956676,0.009553913798349547,183,0.41429246025499766,0.4146994019515266,0.4146994019515266,0.41416207710464203,0.4133102580239144,0.4143463898065125,0.414818310523832,0.412800754835666,0.41446540880503147,0.4151210311222886,0.41427154943799377,0.0006730233500865255
1.558442735671997,0.20189230832256586,0.288600492477417,0.09156301954151962,5,sqrt,1000,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 1000}",0.4098591549295775,0.4104372355430183,0.40479548660084624,0.4138418079096045,0.4158415841584158,0.42209631728045327,0.3909348441926346,0.42613636363636365,0.41536273115220484,0.40228245363766046,0.41115673226674215,0.00959078693426708,177,0.4160239257043916,0.4156436890147938,0.4156436890147938,0.4147915027537372,0.4139395846444305,0.41513292433537835,0.41670599339310993,0.4137442994181475,0.41540880503144656,0.4163784973278843,0.41534129106381135,0.0009193744391461847
0.15288026332855226,0.03181791772379056,0.0,0.0,10,auto,50,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 50}",0.5056338028169014,0.5218617771509168,0.5021156558533145,0.5098870056497176,0.49787835926449786,0.5198300283286119,0.4943342776203966,0.515625,0.5248933143669986,0.5263908701854494,0.5118221718816367,0.010943257659639027,169,0.55548559735558,0.549732451998741,0.552880075542965,0.5461841070023603,0.5426368785399622,0.5518326254522573,0.5423942111058675,0.5467840855480421,0.5511006289308176,0.5402389185790631,0.5479269580055657,0.004819735494544514
0.2886004686355591,0.02980373072776535,0.015600085258483887,1.1920928955078125e-07,10,auto,100,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 100}",0.5084507042253521,0.5190409026798307,0.5063469675599436,0.5098870056497176,0.49363507779349364,0.5226628895184136,0.4971671388101983,0.5127840909090909,0.5177809388335705,0.5192582025677603,0.5106895087073482,0.009160479435385907,173,0.5570596568550291,0.5476864966949953,0.5531948378973874,0.5527930763178599,0.5506607929515418,0.5519899323580305,0.5464841906559698,0.5472558578392829,0.554874213836478,0.5447972335743477,0.5506796288980922,0.0037907098442050012
0.35256061553955076,0.0964683047365106,0.02184004783630371,0.007642459500170215,10,auto,150,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 150}",0.5056338028169014,0.5133991537376587,0.5049365303244006,0.5127118644067796,0.4908062234794908,0.5184135977337111,0.4971671388101983,0.5170454545454546,0.5305832147937412,0.5235378031383737,0.5113974231912785,0.011408517409572001,171,0.5510782307571226,0.5480012590494177,0.5480012590494177,0.5518489378442172,0.5470421648835746,0.5516753185464842,0.5408211420481359,0.5466268281176285,0.5515723270440251,0.5436969506444514,0.5480364417984476,0.0035128524243432033
0.5241609811782837,0.06009558933040309,0.031200098991394042,1.5266237824995158e-07,10,auto,200,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 200}",0.5084507042253521,0.5190409026798307,0.5063469675599436,0.5169491525423728,0.4908062234794908,0.5169971671388102,0.49291784702549574,0.5198863636363636,0.5206258890469416,0.5306704707560628,0.512246920571995,0.01199594584311636,167,0.5521800724067369,0.5492603084671074,0.5506767390620082,0.5537372147915027,0.5494021397105098,0.5521472392638037,0.5406638351423627,0.5478848875609372,0.5492138364779874,0.5457403332285444,0.5490906606111501,0.0035612384155655537
0.7004412889480591,0.10405357747417193,0.09048023223876953,0.031818029942051206,10,auto,300,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 300}",0.504225352112676,0.5148095909732017,0.5077574047954866,0.5155367231638418,0.4908062234794908,0.5141643059490085,0.49575070821529743,0.5184659090909091,0.5206258890469416,0.5221112696148359,0.5104063429137761,0.010046526404296341,175,0.5523374783566819,0.5489455461126849,0.5498898331759522,0.5529504327301338,0.5471994965387036,0.5497876356772062,0.5464841906559698,0.5478848875609372,0.5484276729559748,0.5468406161584407,0.5490747789922684,0.002095447011226366
1.145042109489441,0.17402244419577387,0.21996026039123534,0.11557714125192571,10,auto,500,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 500}",0.5084507042253521,0.5204513399153737,0.5091678420310296,0.5211864406779662,0.49504950495049505,0.5155807365439093,0.5014164305949008,0.5170454545454546,0.5277382645803699,0.5278174037089871,0.514370664023786,0.010263594359695889,161,0.5545411616559106,0.5533522190745986,0.5546112684922884,0.5557828481510622,0.5533354310887351,0.5499449425829794,0.5499449425829794,0.548356659852178,0.5525157232704403,0.5482552656397359,0.5520640462390908,0.0025916495629846425
1.7175630331039429,0.23694074279689867,0.26520047187805174,0.13014573829222015,10,auto,750,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 750}",0.5070422535211268,0.5190409026798307,0.5049365303244006,0.519774011299435,0.4908062234794908,0.5169971671388102,0.49291784702549574,0.5227272727272727,0.5263157894736842,0.5306704707560628,0.5130964179527113,0.012947299027643133,165,0.550448606957343,0.5517784073024866,0.551306263770853,0.5540519276160504,0.551762114537445,0.5497876356772062,0.5501022494887525,0.5491429470042459,0.5537735849056604,0.5484124489154354,0.5510566186175478,0.001760096493987304
2.1184837341308596,0.38471076184347136,0.39468066692352294,0.20099837965300202,10,auto,1000,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 1000}",0.5056338028169014,0.5218617771509168,0.5077574047954866,0.519774011299435,0.4893917963224894,0.5155807365439093,0.4971671388101983,0.5227272727272727,0.5277382645803699,0.5263908701854494,0.5133795837462835,0.01228469077723862,163,0.5495041712576736,0.5527226943657538,0.5519357884796978,0.5524783634933124,0.551604782882316,0.549630328771433,0.5491584080541135,0.5493002044346595,0.5534591194968553,0.5491983652939327,0.5508992226529748,0.0016118486668003577
0.13572018146514891,0.007148854554517711,0.0,0.0,10,sqrt,50,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 50}",0.5056338028169014,0.5218617771509168,0.5021156558533145,0.5098870056497176,0.49787835926449786,0.5198300283286119,0.4943342776203966,0.515625,0.5248933143669986,0.5263908701854494,0.5118221718816367,0.010943257659639027,169,0.55548559735558,0.549732451998741,0.552880075542965,0.5461841070023603,0.5426368785399622,0.5518326254522573,0.5423942111058675,0.5467840855480421,0.5511006289308176,0.5402389185790631,0.5479269580055657,0.004819735494544514
0.29172048568725584,0.03887510737850244,0.015599942207336426,1.6689300537109374e-07,10,sqrt,100,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100}",0.5084507042253521,0.5190409026798307,0.5063469675599436,0.5098870056497176,0.49363507779349364,0.5226628895184136,0.4971671388101983,0.5127840909090909,0.5177809388335705,0.5192582025677603,0.5106895087073482,0.009160479435385907,173,0.5570596568550291,0.5476864966949953,0.5531948378973874,0.5527930763178599,0.5506607929515418,0.5519899323580305,0.5464841906559698,0.5472558578392829,0.554874213836478,0.5447972335743477,0.5506796288980922,0.0037907098442050012
0.35256061553955076,0.04585459314768577,0.031200098991394042,1.5266237824995158e-07,10,sqrt,150,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 150}",0.5056338028169014,0.5133991537376587,0.5049365303244006,0.5127118644067796,0.4908062234794908,0.5184135977337111,0.4971671388101983,0.5170454545454546,0.5305832147937412,0.5235378031383737,0.5113974231912785,0.011408517409572001,171,0.5510782307571226,0.5480012590494177,0.5480012590494177,0.5518489378442172,0.5470421648835746,0.5516753185464842,0.5408211420481359,0.5466268281176285,0.5515723270440251,0.5436969506444514,0.5480364417984476,0.0035128524243432033
0.5163609266281128,0.06671630294202364,0.03120002746582031,1.1680077279964342e-07,10,sqrt,200,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}",0.5084507042253521,0.5190409026798307,0.5063469675599436,0.5169491525423728,0.4908062234794908,0.5169971671388102,0.49291784702549574,0.5198863636363636,0.5206258890469416,0.5306704707560628,0.512246920571995,0.01199594584311636,167,0.5521800724067369,0.5492603084671074,0.5506767390620082,0.5537372147915027,0.5494021397105098,0.5521472392638037,0.5406638351423627,0.5478848875609372,0.5492138364779874,0.5457403332285444,0.5490906606111501,0.0035612384155655537
0.7004412174224853,0.08089483977862168,0.09360017776489257,0.03417798732256714,10,sqrt,300,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 300}",0.504225352112676,0.5148095909732017,0.5077574047954866,0.5155367231638418,0.4908062234794908,0.5141643059490085,0.49575070821529743,0.5184659090909091,0.5206258890469416,0.5221112696148359,0.5104063429137761,0.010046526404296341,175,0.5523374783566819,0.5489455461126849,0.5498898331759522,0.5529504327301338,0.5471994965387036,0.5497876356772062,0.5464841906559698,0.5478848875609372,0.5484276729559748,0.5468406161584407,0.5490747789922684,0.002095447011226366
1.1450420141220092,0.18955156027152117,0.21840033531188965,0.09176213825294181,10,sqrt,500,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500}",0.5084507042253521,0.5204513399153737,0.5091678420310296,0.5211864406779662,0.49504950495049505,0.5155807365439093,0.5014164305949008,0.5170454545454546,0.5277382645803699,0.5278174037089871,0.514370664023786,0.010263594359695889,161,0.5545411616559106,0.5533522190745986,0.5546112684922884,0.5557828481510622,0.5533354310887351,0.5499449425829794,0.5499449425829794,0.548356659852178,0.5525157232704403,0.5482552656397359,0.5520640462390908,0.0025916495629846425
1.5865227699279785,0.20941836040043485,0.2854804992675781,0.14783851686259974,10,sqrt,750,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 750}",0.5070422535211268,0.5190409026798307,0.5049365303244006,0.519774011299435,0.4908062234794908,0.5169971671388102,0.49291784702549574,0.5227272727272727,0.5263157894736842,0.5306704707560628,0.5130964179527113,0.012947299027643133,165,0.550448606957343,0.5517784073024866,0.551306263770853,0.5540519276160504,0.551762114537445,0.5497876356772062,0.5501022494887525,0.5491429470042459,0.5537735849056604,0.5484124489154354,0.5510566186175478,0.001760096493987304
2.052963638305664,0.3395792774576276,0.42276074886322024,0.26897718810427124,10,sqrt,1000,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000}",0.5056338028169014,0.5218617771509168,0.5077574047954866,0.519774011299435,0.4893917963224894,0.5155807365439093,0.4971671388101983,0.5227272727272727,0.5277382645803699,0.5263908701854494,0.5133795837462835,0.01228469077723862,163,0.5495041712576736,0.5527226943657538,0.5519357884796978,0.5524783634933124,0.551604782882316,0.549630328771433,0.5491584080541135,0.5493002044346595,0.5534591194968553,0.5491983652939327,0.5508992226529748,0.0016118486668003577
0.2418003797531128,0.039619206615195184,0.01248009204864502,0.0062400460251765206,20,auto,50,"{'max_depth': 20, 'max_features': 'auto', 'n_estimators': 50}",0.6394366197183099,0.6643159379407616,0.6375176304654443,0.634180790960452,0.6336633663366337,0.6458923512747875,0.6444759206798867,0.6519886363636364,0.6529160739687055,0.6462196861626248,0.645051677757327,0.009063124820204445,159,0.8610105461986463,0.8457664463330186,0.8553666981429021,0.8410700236034618,0.8566708621774701,0.85181689476168,0.8535472707251849,0.8611416889448027,0.8544025157232704,0.851461804464005,0.8532254751074442,0.005913586245646667
0.4726808309555054,0.12204972085508621,0.024960088729858398,0.007642410833460479,20,auto,100,"{'max_depth': 20, 'max_features': 'auto', 'n_estimators': 100}",0.6408450704225352,0.6643159379407616,0.6361071932299013,0.635593220338983,0.6393210749646393,0.6416430594900849,0.6430594900849859,0.6491477272727273,0.6571834992887624,0.6562054208273894,0.6463259238284015,0.009376625591698301,157,0.858177239099638,0.8511174063581995,0.8602455146364495,0.8494099134539732,0.8573001887979862,0.8592103193330187,0.857637250275287,0.8650731247051423,0.8580188679245283,0.8607356177302735,0.8576925442314497,0.004299853377960257
0.6754811525344848,0.07986543479944629,0.04368016719818115,0.0152848605980016,20,auto,150,"{'max_depth': 20, 'max_features': 'auto', 'n_estimators': 150}",0.6366197183098592,0.6643159379407616,0.6389280677009873,0.6384180790960452,0.6435643564356436,0.6458923512747875,0.6416430594900849,0.6534090909090909,0.6557610241820768,0.6562054208273894,0.6474585870026901,0.008885950951833897,153,0.8573902093499134,0.8559962228517469,0.8613471828769279,0.8498819826907946,0.8573001887979862,0.8571653295579676,0.854648419065597,0.8628715206793521,0.8617924528301887,0.8586922351461804,0.8577085743846655,0.0036284517878774443
0.8580015182495118,0.12901898920580454,0.07644016742706299,0.028295912270981657,20,auto,200,"{'max_depth': 20, 'max_features': 'auto', 'n_estimators': 200}",0.6366197183098592,0.6671368124118476,0.6318758815232722,0.6426553672316384,0.6478076379066479,0.6458923512747875,0.6388101983002833,0.6477272727272727,0.6571834992887624,0.6576319543509273,0.647317004105904,0.010235946148550753,155,0.8606957342987565,0.8558388416745357,0.8616619452313503,0.8547600314712824,0.8615481434864695,0.8588957055214724,0.8563787950291017,0.8650731247051423,0.8599056603773585,0.8594781515246778,0.8594236133320147,0.002957085746279225
1.2292821168899537,0.19544283603061427,0.18408031463623048,0.06969557710398337,20,auto,300,"{'max_depth': 20, 'max_features': 'auto', 'n_estimators': 300}",0.6338028169014085,0.6629055007052186,0.6318758815232722,0.6384180790960452,0.6534653465346535,0.6458923512747875,0.6402266288951841,0.6519886363636364,0.6600284495021337,0.6633380884450785,0.6481665014866204,0.011253769849738514,151,0.8592790807492523,0.857570034623859,0.8604028958136607,0.8575924468922108,0.8580868470736313,0.8582664778983797,0.8577945571810602,0.8639723226922472,0.8610062893081761,0.8596353348003772,0.8593606287032853,0.001917011064736174
